allgenders_0age_avg_vote;allgenders_0age_votes;allgenders_18age_avg_vote;allgenders_18age_votes;allgenders_30age_avg_vote;allgenders_30age_votes;allgenders_45age_avg_vote;allgenders_45age_votes;males_allages_avg_vote;males_allages_votes;males_0age_avg_vote;males_0age_votes;males_18age_avg_vote;males_18age_votes;males_30age_avg_vote;males_30age_votes;males_45age_avg_vote;males_45age_votes;females_allages_avg_vote;females_allages_votes;females_0age_avg_vote;females_0age_votes;females_18age_avg_vote;females_18age_votes;females_30age_avg_vote;females_30age_votes;females_45age_avg_vote;females_45age_votes;votes;allgenders_allages_votes;allgenders_allages_avg_vote;main_actor;supporting_actor_1;supporting_actor_2
7.5;51.0;7.8;16334.0;7.6;29339.0;7.7;13494.0;7.7;46982.0;7.7;34.0;7.8;11161.0;7.6;23228.0;7.6;11056.0;7.7;13557.0;6.8;15.0;7.7;4967.0;7.7;5793.0;7.8;2269.0;59218.0;59218.0;7.8;James Dean;Natalie Wood;Sal Mineo
7.8;10.0;7.1;5077.0;7.1;12010.0;7.2;7423.0;7.1;18445.0;8.0;4.0;7.2;3082.0;7.1;8815.0;7.2;6021.0;7.1;6611.0;7.5;6.0;7.1;1933.0;7.1;3073.0;7.2;1322.0;24520.0;24520.0;7.2;Marilyn Monroe;Tom Ewell;Evelyn Keyes
7.2;5.0;6.7;2478.0;6.7;7452.0;6.9;7261.0;6.8;14899.0;7.2;4.0;6.7;1881.0;6.7;6284.0;6.9;6201.0;6.9;2758.0;6.0;1.0;6.7;568.0;6.8;1079.0;7.0;970.0;17196.0;17196.0;6.9;David Niven;Cantinflas;Shirley MacLaine
6.8;7.0;7.8;3713.0;7.6;11298.0;7.6;9427.0;7.6;19374.0;7.8;4.0;7.8;2506.0;7.6;8758.0;7.6;7514.0;7.7;5593.0;6.7;3.0;7.7;1176.0;7.7;2437.0;7.9;1791.0;24445.0;24445.0;7.7;Elizabeth Taylor;Rock Hudson;James Dean
7.9;24.0;7.7;5384.0;7.6;16090.0;7.9;11208.0;7.7;29065.0;8.1;19.0;7.7;4446.0;7.6;14091.0;7.9;9731.0;7.6;4141.0;7.5;5.0;7.4;877.0;7.6;1832.0;7.9;1314.0;32706.0;32706.0;7.8;Kevin McCarthy;Dana Wynter;Larry Gates
7.6;23.0;7.5;7941.0;7.4;21389.0;7.5;11591.0;7.4;35341.0;7.6;18.0;7.5;6303.0;7.4;18026.0;7.5;9844.0;7.5;6514.0;8.3;3.0;7.5;1556.0;7.5;3132.0;7.7;1586.0;40944.0;40944.0;7.5;James Stewart;Doris Day;Brenda de Banzie
7.7;28.0;7.8;6622.0;7.7;22233.0;8.0;15144.0;7.8;38481.0;7.6;25.0;7.8;5500.0;7.7;18899.0;7.9;12634.0;7.9;6776.0;9.7;3.0;7.8;1042.0;7.9;3105.0;8.2;2309.0;44027.0;44027.0;7.9;Charlton Heston;Yul Brynner;Anne Baxter
9.3;725.0;9.1;166074.0;8.9;216577.0;8.7;60541.0;9.0;400912.0;9.4;552.0;9.1;137874.0;8.9;186652.0;8.7;50779.0;8.8;66076.0;9.0;96.0;8.9;25776.0;8.8;27388.0;8.7;8712.0;443917.0;443917.0;8.8;Martin Balsam;John Fiedler;Lee J. Cobb
8.4;81.0;8.2;24730.0;8.1;72550.0;8.3;42313.0;8.2;130274.0;8.5;71.0;8.2;22386.0;8.1;65897.0;8.3;36802.0;7.9;13620.0;7.9;6.0;7.7;2109.0;7.8;5924.0;8.3;4964.0;139674.0;139674.0;8.1;William Holden;Alec Guinness;Jack Hawkins
3.5;2.0;7.2;337.0;7.1;1565.0;6.9;1574.0;7.0;3206.0;6.0;1.0;7.3;291.0;7.0;1411.0;6.9;1439.0;7.0;316.0;1.0;1.0;6.8;44.0;7.2;140.0;7.0;123.0;3478.0;3478.0;7.1;Barbara Stanwyck;Barry Sullivan;Dean Jagger
7.6;8.0;7.6;1508.0;7.6;5219.0;7.7;4950.0;7.6;10651.0;7.5;7.0;7.6;1287.0;7.6;4677.0;7.7;4441.0;7.6;1174.0;8.0;1.0;7.5;206.0;7.5;488.0;7.8;438.0;11685.0;11685.0;7.7;Grant Williams;Randy Stuart;April Kent
8.8;120.0;8.5;34651.0;8.4;61481.0;8.4;23558.0;8.4;113074.0;8.8;107.0;8.5;31155.0;8.4;56401.0;8.4;21115.0;8.1;10007.0;7.5;10.0;8.2;3132.0;8.1;4465.0;8.1;2080.0;119810.0;119810.0;8.2;Kirk Douglas;Ralph Meeker;Adolphe Menjou
8.4;89.0;8.2;33811.0;8.1;58483.0;8.1;19143.0;8.2;98578.0;8.3;77.0;8.2;27953.0;8.1;50742.0;8.1;16074.0;8.2;16041.0;8.3;10.0;8.1;5465.0;8.2;7126.0;8.2;2812.0;111526.0;111526.0;8.1;Gunnar Björnstrand;Bengt Ekerot;Nils Poppe
8.4;11.0;8.2;3747.0;8.0;9839.0;8.0;6699.0;8.1;17893.0;8.8;8.0;8.3;3235.0;8.0;8721.0;8.0;5533.0;7.9;2639.0;7.7;3.0;8.0;480.0;7.8;1022.0;8.1;1077.0;20296.0;20296.0;8.0;Burt Lancaster;Tony Curtis;Susan Harrison
8.9;40.0;8.6;19079.0;8.3;33862.0;8.4;16901.0;8.4;60846.0;8.9;34.0;8.6;15894.0;8.3;28784.0;8.3;13733.0;8.4;11196.0;8.5;4.0;8.5;3021.0;8.4;4763.0;8.5;2919.0;69882.0;69882.0;8.2;Tyrone Power;Marlene Dietrich;Charles Laughton
7.0;14.0;7.1;2386.0;7.1;6981.0;7.1;5629.0;7.1;13415.0;6.8;10.0;7.1;1988.0;7.0;6069.0;7.1;4953.0;7.2;1894.0;6.7;3.0;7.1;373.0;7.2;845.0;7.3;603.0;15010.0;15010.0;7.1;David Hedison;Patricia Owens;Vincent Price
8.4;40.0;8.0;14743.0;7.9;36631.0;8.1;18609.0;8.0;63596.0;8.4;31.0;8.0;12868.0;8.0;32721.0;8.1;16107.0;7.7;7739.0;8.6;7.0;7.7;1723.0;7.6;3543.0;7.8;2217.0;70023.0;70023.0;7.9;Charlton Heston;Janet Leigh;Orson Welles
8.9;215.0;8.3;70581.0;8.3;122109.0;8.3;48243.0;8.3;205804.0;8.9;174.0;8.4;55271.0;8.3;101432.0;8.3;39754.0;8.2;43716.0;8.5;30.0;8.2;14443.0;8.2;19298.0;8.3;7769.0;241148.0;241148.0;8.2;James Stewart;Kim Novak;Barbara Bel Geddes
8.3;102.0;8.1;31104.0;8.0;81023.0;8.2;38814.0;8.1;136299.0;8.2;82.0;8.1;26501.0;8.1;70535.0;8.2;32920.0;7.9;20372.0;8.7;16.0;7.8;4285.0;7.8;9675.0;8.0;5376.0;151043.0;151043.0;8.0;Charlton Heston;Jack Hawkins;Haya Harareet
8.7;128.0;8.2;47778.0;8.2;106056.0;8.5;50359.0;8.3;179024.0;8.7;108.0;8.3;39497.0;8.3;90505.0;8.5;42055.0;8.2;31041.0;8.8;17.0;8.0;7753.0;8.1;14405.0;8.5;7587.0;204321.0;204321.0;8.2;Cary Grant;Eva Marie Saint;James Mason
7.0;174.0;7.2;39269.0;7.2;45242.0;7.4;10059.0;7.1;58188.0;6.8;107.0;7.0;19542.0;7.1;28212.0;7.3;7536.0;7.6;40193.0;7.5;58.0;7.5;19085.0;7.6;16490.0;7.7;2373.0;94744.0;94744.0;7.4;Mary Costa;Bill Shirley;Eleanor Audley
8.4;118.0;8.3;43938.0;8.1;83169.0;8.3;39846.0;8.2;126274.0;8.4;84.0;8.3;28507.0;8.1;61411.0;8.3;31241.0;8.4;45951.0;8.4;27.0;8.4;14910.0;8.3;20839.0;8.4;8007.0;167071.0;167071.0;8.2;Marilyn Monroe;Tony Curtis;Jack Lemmon
8.7;3.0;7.8;1373.0;7.5;4490.0;7.6;4214.0;7.6;7460.0;8.5;2.0;7.7;817.0;7.5;3227.0;7.5;3232.0;7.7;2783.0;9.0;1.0;7.8;547.0;7.6;1212.0;7.7;920.0;10080.0;10080.0;7.7;Elizabeth Taylor;Katharine Hepburn;Montgomery Clift
7.9;37.0;8.0;16255.0;7.8;26996.0;7.7;8685.0;7.9;43294.0;7.9;30.0;8.0;12057.0;7.8;22525.0;7.7;7387.0;7.9;9721.0;7.9;6.0;7.9;3994.0;7.9;4165.0;7.9;1185.0;51973.0;51973.0;7.9;Jean Seberg;Jean-Paul Belmondo;Daniel Boulanger
8.4;67.0;8.4;27231.0;8.2;56812.0;8.2;26369.0;8.3;91648.0;8.5;51.0;8.5;21040.0;8.2;45898.0;8.2;21259.0;8.1;21933.0;8.2;14.0;8.2;5918.0;8.1;10346.0;8.1;4730.0;110479.0;110479.0;8.1;Jack Lemmon;Shirley MacLaine;Fred MacMurray
7.5;8.0;8.5;1654.0;8.2;2606.0;7.3;463.0;8.3;4503.0;7.7;6.0;8.5;1500.0;8.2;2363.0;7.3;361.0;8.2;506.0;5.0;2.0;8.7;146.0;7.9;229.0;7.5;98.0;4731.0;4731.0;8.4;Prithviraj Kapoor;Madhubala;Dilip Kumar
8.1;26.0;7.9;4783.0;7.6;12000.0;7.5;5459.0;7.7;19512.0;8.0;21.0;7.9;3884.0;7.7;10368.0;7.5;4771.0;7.6;3056.0;7.8;4.0;7.6;856.0;7.5;1502.0;7.6;602.0;22268.0;22268.0;7.7;Karlheinz Böhm;Moira Shearer;Anna Massey
3.5;2.0;7.5;1222.0;7.2;2101.0;7.0;949.0;7.2;3630.0;6.0;1.0;7.5;923.0;7.2;1821.0;6.8;794.0;7.4;709.0;1.0;1.0;7.3;281.0;7.1;261.0;7.8;143.0;4274.0;4274.0;7.3;Michel Subor;Anna Karina;Henri-Jacques Huet
8.7;505.0;8.6;130264.0;8.4;200243.0;8.5;70585.0;8.5;334697.0;8.7;382.0;8.6;97607.0;8.5;161982.0;8.5;57405.0;8.4;83483.0;8.2;79.0;8.5;30696.0;8.4;35863.0;8.4;12042.0;401597.0;401597.0;8.4;Anthony Perkins;Vera Miles;John Gavin
8.0;42.0;7.9;16670.0;7.8;49635.0;8.0;23509.0;7.9;82656.0;8.0;38.0;7.9;14876.0;7.9;44907.0;8.0;20457.0;7.7;8891.0;8.0;2.0;7.6;1611.0;7.7;4255.0;7.9;2760.0;89856.0;89856.0;7.9;Kirk Douglas;Laurence Olivier;Jean Simmons
7.8;4.0;7.2;1555.0;7.2;4841.0;7.1;3165.0;7.1;7702.0;8.0;2.0;7.2;1101.0;7.1;3694.0;7.1;2640.0;7.4;2121.0;8.0;1.0;7.4;434.0;7.5;1099.0;7.4;489.0;9565.0;9565.0;7.3;John Mills;Dorothy McGuire;James MacArthur
7.8;15.0;7.6;3365.0;7.5;12109.0;7.7;10150.0;7.6;23517.0;7.9;13.0;7.6;2883.0;7.5;10793.0;7.7;9033.0;7.6;2706.0;7.5;2.0;7.7;441.0;7.5;1167.0;7.8;980.0;25639.0;25639.0;7.7;Rod Taylor;Alan Young;Yvette Mimieux
7.8;87.0;7.8;39881.0;7.6;58511.0;7.6;20206.0;7.5;69778.0;7.7;35.0;7.6;16384.0;7.5;35731.0;7.6;15132.0;7.9;52385.0;7.9;45.0;8.0;22901.0;7.9;22081.0;7.9;4783.0;118685.0;118685.0;7.8;Audrey Hepburn;George Peppard;Patricia Neal
7.7;9.0;7.9;3618.0;7.8;10373.0;7.8;5829.0;7.8;16221.0;8.1;6.0;8.0;2718.0;7.8;8422.0;7.8;4726.0;7.8;3838.0;6.3;3.0;7.7;853.0;7.7;1842.0;8.0;1022.0;19829.0;19829.0;7.8;Deborah Kerr;Peter Wyngarde;Megs Jenkins
8.1;26.0;8.3;10254.0;8.2;22793.0;8.2;13850.0;8.2;41790.0;8.0;22.0;8.3;8727.0;8.2;19994.0;8.2;11566.0;8.3;6429.0;8.5;4.0;8.4;1430.0;8.2;2595.0;8.4;2118.0;46923.0;46923.0;8.0;Spencer Tracy;Burt Lancaster;Richard Widmark
7.2;181.0;7.3;45975.0;7.1;49250.0;7.3;11390.0;7.1;75762.0;7.1;123.0;7.2;28025.0;7.1;34927.0;7.3;8909.0;7.5;35359.0;7.3;47.0;7.6;17221.0;7.4;13722.0;7.6;2309.0;106796.0;106796.0;7.3;Rod Taylor;J. Pat O'Malley;Betty Lou Gerson
7.8;5.0;7.7;3760.0;7.5;5383.0;6.9;1789.0;7.5;8396.0;7.5;2.0;7.7;2380.0;7.5;4298.0;6.9;1498.0;7.7;2716.0;8.0;2.0;7.8;1323.0;7.7;1019.0;7.0;266.0;10937.0;10937.0;7.6;Jean-Claude Brialy;Anna Karina;Jean-Paul Belmondo
7.8;57.0;7.5;17193.0;7.3;31215.0;7.9;18416.0;7.5;47585.0;8.0;40.0;7.5;9977.0;7.3;21679.0;7.8;14088.0;7.6;21255.0;6.4;16.0;7.4;6966.0;7.5;9151.0;8.0;4058.0;66881.0;66881.0;7.6;Natalie Wood;Richard Beymer;Russ Tamblyn
7.4;97.0;7.3;26307.0;7.2;56974.0;7.3;22151.0;7.3;99988.0;7.3;86.0;7.3;23604.0;7.2;52246.0;7.3;20049.0;7.1;8784.0;8.6;6.0;7.1;2422.0;7.0;4153.0;7.3;1838.0;105529.0;105529.0;7.3;Sean Connery;Ursula Andress;Joseph Wiseman
7.9;6.0;7.3;1366.0;6.9;5104.0;7.2;7016.0;7.1;12233.0;7.8;5.0;7.3;1181.0;6.9;4528.0;7.2;6150.0;7.3;1549.0;8.0;1.0;7.2;175.0;6.9;528.0;7.5;797.0;13492.0;13492.0;7.2;Carroll Baker;Lee J. Cobb;Henry Fonda
8.7;131.0;8.3;40225.0;8.2;93657.0;8.5;47922.0;8.3;165382.0;8.8;106.0;8.4;35023.0;8.2;82491.0;8.5;40693.0;8.0;22450.0;8.2;18.0;7.9;4799.0;7.8;10150.0;8.3;6536.0;181935.0;181935.0;8.1;Peter O'Toole;Alec Guinness;Anthony Quinn
7.8;50.0;7.6;17836.0;7.5;34905.0;7.6;12543.0;7.6;53665.0;7.8;37.0;7.7;12416.0;7.6;28703.0;7.6;10697.0;7.4;13099.0;7.5;9.0;7.4;5171.0;7.4;5770.0;7.6;1654.0;65334.0;65334.0;7.6;James Mason;Shelley Winters;Sue Lyon
7.9;10.0;7.9;6736.0;7.8;28450.0;8.0;18185.0;7.9;47135.0;8.1;8.0;7.9;5785.0;7.8;25056.0;8.0;15301.0;7.9;6839.0;7.0;1.0;7.8;895.0;7.8;3123.0;8.2;2631.0;53381.0;53381.0;7.9;Frank Sinatra;Laurence Harvey;Janet Leigh
8.3;197.0;8.2;61384.0;8.2;99033.0;8.6;42898.0;8.2;164325.0;8.3;150.0;8.2;45528.0;8.2;78452.0;8.5;32978.0;8.4;46559.0;8.5;39.0;8.2;15240.0;8.4;19595.0;8.9;9324.0;203512.0;203512.0;8.2;Gregory Peck;John Megna;Frank Overton
7.3;18.0;8.1;7141.0;7.9;9034.0;7.7;3100.0;8.0;15432.0;7.1;10.0;8.1;5049.0;7.9;7410.0;7.6;2486.0;8.1;4296.0;8.0;6.0;8.0;1990.0;8.1;1542.0;8.2;576.0;19293.0;19293.0;8.0;Anna Karina;Sady Rebbot;André S. Labarthe
7.8;90.0;7.5;30035.0;7.6;64078.0;7.9;26639.0;7.7;99307.0;7.7;71.0;7.6;22136.0;7.6;51712.0;7.9;21929.0;7.7;24495.0;8.0;14.0;7.5;7534.0;7.7;11677.0;8.0;4311.0;120842.0;120842.0;7.7;Rod Taylor;Jessica Tandy;Suzanne Pleshette
8.1;21.0;8.0;9360.0;7.9;23899.0;7.9;14332.0;7.9;35837.0;8.0;11.0;8.0;5636.0;7.8;17798.0;7.9;11358.0;8.1;12730.0;8.3;9.0;8.1;3595.0;8.0;5823.0;8.1;2765.0;47612.0;47612.0;8.0;Cary Grant;Audrey Hepburn;Walter Matthau
7.1;7.0;7.1;3592.0;7.0;10192.0;7.0;7412.0;7.0;16362.0;6.2;5.0;7.1;2194.0;6.9;7580.0;7.0;6070.0;7.2;5329.0;9.0;2.0;7.2;1355.0;7.1;2513.0;7.2;1248.0;21203.0;21203.0;7.1;Elizabeth Taylor;Richard Burton;Rex Harrison
8.6;249.0;8.4;81132.0;8.4;170702.0;8.4;60456.0;8.4;285204.0;8.6;214.0;8.4;69519.0;8.4;151004.0;8.4;53039.0;8.1;36487.0;8.4;25.0;8.1;10693.0;8.1;17838.0;8.1;6451.0;312539.0;312539.0;8.3;Peter Sellers;George C. Scott;Sterling Hayden
7.7;79.0;7.5;19736.0;7.4;43916.0;7.5;18735.0;7.4;78641.0;7.8;67.0;7.5;17891.0;7.4;40487.0;7.5;16982.0;7.1;6460.0;7.5;7.0;7.1;1656.0;7.0;2998.0;7.4;1528.0;82466.0;82466.0;7.5;Sean Connery;Daniela Bianchi;Pedro Armendáriz
7.8;8.0;8.2;3135.0;8.0;8223.0;8.0;5135.0;8.0;14250.0;7.5;6.0;8.2;2525.0;7.9;6998.0;8.0;4327.0;8.1;2495.0;10.0;1.0;8.0;568.0;8.0;1114.0;8.3;744.0;16501.0;16501.0;8.0;Burt Lancaster;Claudia Cardinale;Alain Delon
8.5;90.0;8.2;34324.0;8.2;80365.0;8.3;40228.0;8.2;145152.0;8.5;80.0;8.2;30788.0;8.2;73026.0;8.3;34999.0;8.1;15145.0;8.6;6.0;8.1;3221.0;8.0;6541.0;8.3;4697.0;155007.0;155007.0;8.2;Steve McQueen;James Garner;Richard Attenborough
8.4;11.0;7.7;4050.0;7.3;11206.0;7.7;11670.0;7.5;24150.0;9.1;7.0;7.8;3438.0;7.4;9774.0;7.7;10245.0;7.5;3294.0;5.5;4.0;7.7;571.0;7.3;1321.0;7.7;1284.0;26937.0;26937.0;7.7;Spencer Tracy;Milton Berle;Sid Caesar
7.5;11.0;7.7;5430.0;7.7;10761.0;7.3;3992.0;7.6;17334.0;7.1;8.0;7.8;4130.0;7.7;9211.0;7.3;3487.0;7.5;3222.0;9.0;3.0;7.4;1236.0;7.6;1420.0;7.3;451.0;20194.0;20194.0;7.7;Brigitte Bardot;Michel Piccoli;Jack Palance
6.9;78.0;7.1;23076.0;7.3;34100.0;7.0;6348.0;7.2;46930.0;6.9;58.0;7.1;14651.0;7.3;25010.0;6.9;5088.0;7.3;18844.0;7.1;16.0;7.2;8068.0;7.4;8653.0;7.2;1160.0;63602.0;63602.0;7.3;Sebastian Cabot;Karl Swenson;Rickie Sorensen
7.8;11.0;7.9;4760.0;7.7;8991.0;7.5;2646.0;7.7;13961.0;7.7;8.0;7.9;3568.0;7.7;7752.0;7.4;2270.0;7.8;2725.0;7.7;3.0;7.9;1140.0;7.8;1144.0;7.8;345.0;16408.0;16408.0;7.8;Anna Karina;Danièle Girard;Louisa Colpeyn
8.1;108.0;7.7;29559.0;7.6;66403.0;7.8;27317.0;7.7;116609.0;8.2;96.0;7.8;26631.0;7.7;60725.0;7.8;24480.0;7.3;10523.0;7.9;6.0;7.3;2614.0;7.3;4985.0;7.6;2501.0;123387.0;123387.0;7.8;Sean Connery;Gert Fröbe;Honor Blackman
8.0;36.0;7.9;7197.0;7.4;12560.0;7.6;8749.0;7.6;23172.0;8.0;28.0;7.8;5189.0;7.4;9926.0;7.6;7313.0;8.0;6000.0;7.8;8.0;8.1;1933.0;7.8;2513.0;8.1;1328.0;28542.0;28542.0;7.8;The Beatles;John Lennon;Paul McCartney
7.3;12.0;7.2;5256.0;7.1;16597.0;7.2;10296.0;7.1;26202.0;7.0;8.0;7.2;3829.0;7.1;13218.0;7.2;8371.0;7.4;6584.0;8.0;3.0;7.4;1369.0;7.4;3185.0;7.5;1796.0;32161.0;32161.0;7.2;Tippi Hedren;Martin Gabel;Sean Connery
7.7;169.0;7.7;30063.0;7.8;55789.0;7.9;21545.0;7.6;73293.0;7.6;107.0;7.6;16539.0;7.6;36737.0;7.8;16107.0;8.1;38812.0;7.8;44.0;8.0;12946.0;8.1;18231.0;8.3;5097.0;107566.0;107566.0;7.9;Julie Andrews;Dick Van Dyke;David Tomlinson
7.4;28.0;7.8;14075.0;7.7;29602.0;8.0;17315.0;7.7;37243.0;7.1;17.0;7.7;6055.0;7.6;17213.0;7.9;12705.0;8.0;25519.0;8.0;10.0;7.9;7829.0;7.9;12046.0;8.3;4374.0;61020.0;61020.0;7.9;Audrey Hepburn;Rex Harrison;Stanley Holloway
8.0;141.0;8.0;40053.0;8.0;71926.0;7.9;26560.0;8.0;134967.0;8.0;122.0;8.1;37252.0;8.0;67456.0;7.9;24128.0;7.7;8615.0;8.1;12.0;7.8;2384.0;7.7;3758.0;7.7;2065.0;138680.0;138680.0;8.0;Clint Eastwood;Marianne Koch;Gian Maria Volontè
6.6;10.0;7.4;3815.0;7.1;9160.0;6.8;3593.0;7.1;14470.0;7.3;8.0;7.4;2968.0;7.1;7976.0;6.7;3164.0;7.3;2352.0;5.0;2.0;7.4;803.0;7.3;1087.0;7.3;381.0;16578.0;16578.0;7.2;Eddie Constantine;Anna Karina;Akim Tamiroff
8.1;13.0;8.1;8794.0;8.1;20495.0;8.1;8549.0;8.1;34504.0;8.2;8.0;8.1;7641.0;8.1;18454.0;8.1;7312.0;7.9;4175.0;5.8;4.0;7.8;1062.0;7.8;1841.0;8.0;1130.0;37851.0;37851.0;7.9;Brahim Hadjadj;Jean Martin;Yacef Saadi
7.7;3.0;8.1;1034.0;7.7;2652.0;7.8;1953.0;7.8;5097.0;7.0;2.0;8.2;937.0;7.7;2375.0;7.7;1671.0;7.9;611.0;9.0;1.0;7.6;88.0;7.8;249.0;8.4;264.0;5642.0;5642.0;7.8;Orson Welles;Jeanne Moreau;Margaret Rutherford
8.0;15.0;8.0;7711.0;7.9;25109.0;8.1;17920.0;8.0;41686.0;7.8;12.0;8.0;5829.0;7.9;20241.0;8.1;14447.0;7.9;9973.0;10.0;1.0;7.9;1813.0;7.8;4599.0;8.2;3244.0;50755.0;50755.0;8.0;Omar Sharif;Julie Christie;Geraldine Chaplin
8.4;150.0;8.4;43088.0;8.3;82219.0;8.1;31451.0;8.3;152490.0;8.5;129.0;8.4;39696.0;8.3;76712.0;8.1;28454.0;7.9;10726.0;8.3;12.0;8.1;2936.0;8.0;4727.0;7.7;2568.0;156908.0;156908.0;8.2;Clint Eastwood;Lee Van Cleef;Gian Maria Volontè
8.2;16.0;7.9;7096.0;7.5;9947.0;7.1;3324.0;7.6;16617.0;8.1;13.0;7.9;4933.0;7.5;8292.0;7.1;2872.0;7.7;4207.0;8.0;3.0;7.9;2068.0;7.6;1542.0;7.2;411.0;20383.0;20383.0;7.7;Jean-Paul Belmondo;Anna Karina;Graziella Galvani
7.9;19.0;7.8;8728.0;7.7;19401.0;7.6;7532.0;7.7;30141.0;7.8;15.0;7.8;6640.0;7.7;16250.0;7.6;6400.0;7.7;6154.0;9.0;4.0;7.8;1974.0;7.8;2950.0;7.6;1023.0;35680.0;35680.0;7.7;Catherine Deneuve;Ian Hendry;John Fraser
8.0;161.0;8.0;39460.0;7.9;66670.0;8.1;30978.0;7.8;86724.0;7.8;91.0;7.9;19556.0;7.7;40706.0;8.0;22355.0;8.3;55922.0;8.6;54.0;8.3;19260.0;8.3;25125.0;8.6;8161.0;137269.0;137269.0;8.1;Julie Andrews;Christopher Plummer;Eleanor Parker
6.8;61.0;7.0;16536.0;6.9;40714.0;7.1;17756.0;7.0;72181.0;6.7;54.0;7.0;15116.0;6.9;37901.0;7.1;16256.0;6.8;5223.0;7.0;4.0;6.8;1258.0;6.7;2422.0;7.0;1304.0;75067.0;75067.0;7.1;Sean Connery;Claudine Auger;Adolfo Celi
8.0;43.0;8.3;7381.0;8.1;14625.0;8.1;6201.0;8.2;25499.0;8.3;31.0;8.3;6368.0;8.1;12900.0;8.1;5227.0;8.2;3531.0;5.3;10.0;8.2;930.0;8.1;1585.0;8.3;890.0;28250.0;28250.0;8.0;Anatoliy Solonitsyn;Ivan Lapikov;Nikolay Grinko
9.1;480.0;8.9;144759.0;8.8;250313.0;8.7;77626.0;8.9;452508.0;9.1;392.0;9.0;129331.0;8.9;228711.0;8.7;68560.0;8.4;42496.0;8.6;49.0;8.5;13607.0;8.3;18747.0;8.2;7760.0;473178.0;473178.0;8.7;Eli Wallach;Clint Eastwood;Lee Van Cleef
8.0;13.0;7.2;5358.0;7.2;16512.0;7.3;9015.0;7.2;26615.0;7.6;8.0;7.2;4054.0;7.2;13977.0;7.3;7833.0;7.5;4803.0;8.3;5.0;7.5;1248.0;7.5;2337.0;7.6;1061.0;30898.0;30898.0;7.3;Julie Christie;Oskar Werner;Cyril Cusack
8.5;23.0;8.1;11406.0;7.9;25789.0;8.0;15268.0;8.0;42015.0;8.6;19.0;8.1;8496.0;7.9;20459.0;8.0;11962.0;8.1;11397.0;6.8;4.0;8.1;2800.0;8.1;5067.0;8.1;3114.0;52486.0;52486.0;7.9;Elizabeth Taylor;Richard Burton;George Segal
8.3;94.0;8.1;49021.0;7.9;99494.0;8.0;40432.0;8.0;153626.0;8.4;71.0;8.1;36050.0;7.9;79736.0;8.0;32761.0;7.8;39642.0;7.5;16.0;7.9;12419.0;7.7;18673.0;7.9;7098.0;189041.0;189041.0;8.0;Anne Bancroft;Dustin Hoffman;Katharine Ross
8.2;18.0;7.8;5183.0;7.7;13263.0;7.8;9549.0;7.7;21559.0;8.3;13.0;7.8;3603.0;7.7;9967.0;7.7;7322.0;7.9;6999.0;7.9;5.0;7.9;1522.0;7.9;3139.0;8.1;2091.0;28013.0;28013.0;7.8;Spencer Tracy;Sidney Poitier;Katharine Hepburn
6.8;14.0;7.0;3495.0;6.9;11626.0;7.1;9618.0;7.0;24005.0;6.9;10.0;7.0;3257.0;6.9;10980.0;7.1;8831.0;7.1;1499.0;7.5;2.0;7.2;207.0;7.0;548.0;7.1;674.0;24753.0;24753.0;7.1;Clint Eastwood;Inger Stevens;Ed Begley
8.2;18.0;7.9;8030.0;7.9;24210.0;8.1;16320.0;7.9;43596.0;8.4;16.0;7.9;6979.0;7.9;21494.0;8.1;13810.0;8.0;5955.0;7.5;2.0;7.9;977.0;7.9;2495.0;8.2;2282.0;48578.0;48578.0;7.9;Sidney Poitier;Rod Steiger;Warren Oates
7.3;194.0;7.6;44654.0;7.6;57213.0;7.8;14706.0;7.6;88547.0;7.3;146.0;7.6;29446.0;7.6;42857.0;7.8;11857.0;7.6;32642.0;7.3;37.0;7.5;14508.0;7.6;13715.0;7.9;2625.0;116767.0;116767.0;7.7;Phil Harris;Sebastian Cabot;Bruce Reitherman
7.0;3.0;7.9;1563.0;7.4;4029.0;7.4;3243.0;7.5;6156.0;7.0;1.0;7.9;776.0;7.4;2756.0;7.3;2474.0;7.6;2827.0;7.0;2.0;7.8;768.0;7.6;1235.0;7.6;727.0;8838.0;8838.0;7.6;Audrey Hepburn;Albert Finney;Eleanor Bron
7.0;61.0;6.8;14575.0;6.8;37641.0;7.0;16873.0;6.9;66164.0;7.1;51.0;6.9;13265.0;6.8;34832.0;7.0;15370.0;6.7;5139.0;6.5;6.0;6.6;1165.0;6.7;2452.0;6.9;1305.0;69150.0;69150.0;7.0;Sean Connery;Akiko Wakabayashi;Mie Hama
9.0;477.0;8.4;114982.0;8.2;207413.0;8.3;77260.0;8.3;368639.0;9.0;400.0;8.5;97676.0;8.3;183851.0;8.3;67471.0;7.9;47746.0;8.4;41.0;8.1;15695.0;7.8;20989.0;7.8;8558.0;400132.0;400132.0;8.1;Keir Dullea;Gary Lockwood;William Sylvester
7.2;4.0;7.8;1658.0;7.7;4434.0;7.6;2375.0;7.7;7146.0;7.3;3.0;7.9;1245.0;7.7;3721.0;7.5;2020.0;7.8;1424.0;7.0;1.0;7.7;398.0;7.7;659.0;8.1;329.0;8471.0;8471.0;7.8;Jean-Pierre Léaud;Delphine Seyrig;Claude Jade
